-----,기본,성수카페,https://m.place.naver.com/restaurant/1468687611/home?entry=pll,니커버커베이글 성수점,,2024-03-20 10:42:37,"32,000+","32,000+","32,000+","31,000+","30,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","28,000+","28,000+","28,000+","28,000+","28,000+","27,000+","27,000+","27,000+","27,000+","26,000+","26,000+","26,000+","25,000+","25,000+","24,000+","24,000+","23,000+","22,000+","21,000+","20,000+","19,000+",,,,,,,,,,
,,,,,,,"블 1,206개","블 1,200개","블 1,197개","블 1,196개","블 1,195개","블 1,191개","블 1,187개","블 1,181개","블 1,180개","블 1,168개","블 1,165개","블 1,161개","블 1,158개","블 1,152개","블 1,143개","블 1,137개","블 1,132개","블 1,111개","블 1,091개","블 1,071개","블 1,043개","블 1,019개",블 993개,블 971개,블 961개,블 904개,블 875개,블 836개,블 756개,블 743개,블 691개,블 630개,블 596개,블 561개,,,,,,,,,,
,,,,,,,방 855개,방 854개,방 852개,방 848개,방 842개,방 840개,방 839개,방 834개,방 826개,방 816개,방 812개,방 805개,방 798개,방 795개,방 794개,방 790개,방 785개,방 770개,방 761개,방 742개,방 715개,방 698개,방 694개,방 682개,방 674개,방 664개,방 638개,방 621개,방 597개,방 579개,방 565개,방 554개,방 530개,방 506개,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-20,,,,,,,,,,
-----,기본,성수카페,https://m.place.naver.com/restaurant/1344027015/home?entry=pll,어라운드데이,,2024-03-20 10:42:12,"64,000+","64,000+","63,000+","63,000+","63,000+","62,000+","62,000+","61,000+","60,000+","60,000+","59,000+","58,000+","58,000+","57,000+","57,000+","56,000+","56,000+","54,000+","54,000+","53,000+","53,000+","52,000+","51,000+","49,000+","48,000+","47,000+","46,000+","44,000+","43,000+","41,000+","40,000+","39,000+","37,000+","37,000+",,,,,,,,,,
,,,,,,,"블 1,878개","블 1,875개","블 1,876개","블 1,873개","블 1,870개","블 1,873개","블 1,873개","블 1,870개","블 1,868개","블 1,869개","블 1,868개","블 1,870개","블 1,874개","블 1,868개","블 1,869개","블 1,861개","블 1,854개","블 1,829개","블 1,696개","블 1,679개","블 1,666개","블 1,644개","블 1,626개","블 1,582개","블 1,539개","블 1,377개","블 1,350개","블 1,297개","블 1,275개","블 1,234개","블 1,197개","블 1,143개","블 1,093개","블 1,026개",,,,,,,,,,
,,,,,,,방 755개,방 755개,방 755개,방 756개,방 757개,방 757개,방 757개,방 756개,방 756개,방 755개,방 755개,방 755개,방 755개,방 755개,방 755개,방 755개,방 754개,방 753개,방 753개,방 753개,방 752개,방 753개,방 751개,방 749개,방 750개,방 747개,방 747개,방 747개,방 747개,방 746개,방 744개,방 741개,방 740개,방 739개,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1593780920/home?entry=pll,버니파스타 스타필드수원점,,2024-03-16 10:07:37,"1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,900+,900+,800+,800+,800+,700+,700+,700+,600+,600+,500+,500+,,,,,,,,,
,,,,,,,블 153개,블 150개,블 149개,블 150개,블 150개,블 149개,블 147개,블 144개,블 144개,블 143개,블 141개,블 138개,블 138개,블 138개,블 139개,블 136개,블 135개,블 133개,블 131개,블 128개,블 122개,블 120개,블 118개,블 117개,블 113개,블 108개,블 106개,블 105개,블 101개,블 99개,블 94개,블 90개,블 85개,블 81개,블 80개,,,,,,,,,
,,,,,,,방 881개,방 873개,방 865개,방 847개,방 838개,방 831개,방 824개,방 814개,방 805개,방 783개,방 775개,방 757개,방 746개,방 737개,방 731개,방 724개,방 717개,방 699개,방 672개,방 655개,방 641개,방 623개,방 588개,방 563개,방 543개,방 509개,방 487개,방 451개,방 431개,방 408개,방 386개,방 357개,방 329개,방 293개,방 286개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1295659164/home?entry=pll,핫쵸 스타필드 수원점,,2024-03-16 10:07:26,"7,000+","6,000+","6,000+","6,000+","5,000+","5,000+","5,000+","4,000+","4,000+","4,000+","3,000+","3,000+","3,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,,,,,,,,,
,,,,,,,블 466개,블 455개,블 444개,블 437개,블 428개,블 423개,블 418개,블 413개,블 405개,블 398개,블 393개,블 385개,블 380개,블 375개,블 368개,블 356개,블 350개,블 336개,블 315개,블 302개,블 293개,블 278개,블 263개,블 247개,블 240개,블 225개,블 214개,블 205개,블 192개,블 174개,블 167개,블 152개,블 136개,블 115개,블 115개,,,,,,,,,
,,,,,,,방 401개,방 395개,방 393개,방 390개,방 386개,방 384개,방 379개,방 373개,방 363개,방 360개,방 354개,방 347개,방 342개,방 333개,방 328개,방 323개,방 320개,방 313개,방 304개,방 295개,방 281개,방 266개,방 261개,방 246개,방 239개,방 227개,방 214개,방 200개,방 191개,방 181개,방 167개,방 151개,방 136개,방 125개,방 119개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1396313095/home?entry=pll,삐삣버거 스타필드수원점,,2024-03-16 10:06:53,"1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,900+,900+,800+,800+,800+,700+,700+,600+,600+,500+,500+,400+,400+,400+,300+,300+,,,,,,,,,
,,,,,,,블 224개,블 224개,블 220개,블 218개,블 217개,블 212개,블 206개,블 205개,블 203개,블 201개,블 199개,블 192개,블 190개,블 188개,블 187개,블 186개,블 185개,블 178개,블 173개,블 166개,블 162개,블 157개,블 154개,블 146개,블 136개,블 131개,블 127개,블 117개,블 110개,블 103개,블 94개,블 86개,블 76개,블 69개,블 63개,,,,,,,,,
,,,,,,,방 960개,방 955개,방 951개,방 947개,방 941개,방 939개,방 932개,방 928개,방 922개,방 912개,방 907개,방 898개,방 891개,방 866개,방 844개,방 820개,방 806개,방 775개,방 732개,방 657개,방 599개,방 553개,방 498개,방 487개,방 478개,방 469개,방 440개,방 415개,방 347개,방 281개,방 195개,방 173개,방 151개,방 140개,방 131개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1499813321/home?entry=pll,벽돌해피푸드 스타필드 수원점,,2024-03-16 10:06:37,"2,000+","2,000+","2,000+","2,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,800+,800+,700+,700+,600+,600+,600+,,,,,,,,,
,,,,,,,블 272개,블 270개,블 269개,블 265개,블 262개,블 259개,블 255개,블 251개,블 252개,블 246개,블 244개,블 241개,블 239개,블 232개,블 228개,블 225개,블 219개,블 213개,블 209개,블 201개,블 196개,블 186개,블 180개,블 173개,블 166개,블 161개,블 154개,블 149개,블 144개,블 134개,블 130개,블 122개,블 109개,블 101개,블 98개,,,,,,,,,
,,,,,,,방 307개,방 304개,방 301개,방 291개,방 289개,방 283개,방 279개,방 278개,방 274개,방 269개,방 266개,방 263개,방 257개,방 254개,방 254개,방 252개,방 250개,방 245개,방 227개,방 221개,방 209개,방 205개,방 198개,방 195개,방 192개,방 174개,방 167개,방 155개,방 148개,방 139개,방 132개,방 125개,방 108개,방 106개,방 98개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1234428354/home?entry=pll,호호식당 스타필드수원,,2024-03-16 10:06:26,"2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,900+,800+,700+,700+,600+,,,,,,,,,
,,,,,,,블 316개,블 313개,블 310개,블 305개,블 301개,블 294개,블 290개,블 288개,블 281개,블 274개,블 269개,블 263개,블 259개,블 257개,블 254개,블 251개,블 249개,블 241개,블 234개,블 226개,블 221개,블 211개,블 201개,블 196개,블 184개,블 168개,블 160개,블 155개,블 147개,블 129개,블 118개,블 104개,블 92개,블 81개,블 78개,,,,,,,,,
,,,,,,,방 492개,방 488개,방 484개,방 480개,방 478개,방 470개,방 466개,방 462개,방 457개,방 445개,방 436개,방 428개,방 421개,방 416개,방 413개,방 409개,방 402개,방 390개,방 364개,방 351개,방 333개,방 320개,방 304개,방 298개,방 288개,방 275개,방 256개,방 241개,방 236개,방 221개,방 209개,방 184개,방 165개,방 145개,방 137개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1174475425/home?entry=pll,어슬청담 수원스타필드,,2024-03-16 10:06:12,"2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,800+,800+,,,,,,,,,
,,,,,,,블 221개,블 221개,블 220개,블 217개,블 214개,블 210개,블 208개,블 203개,블 202개,블 198개,블 197개,블 194개,블 191개,블 190개,블 187개,블 184개,블 182개,블 175개,블 167개,블 164개,블 160개,블 154개,블 151개,블 147개,블 144개,블 132개,블 129개,블 122개,블 119개,블 112개,블 103개,블 95개,블 90개,블 84개,블 84개,,,,,,,,,
,,,,,,,방 233개,방 232개,방 232개,방 226개,방 222개,방 219개,방 218개,방 214개,방 211개,방 207개,방 204개,방 200개,방 199개,방 198개,방 197개,방 192개,방 191개,방 188개,방 179개,방 173개,방 169개,방 165개,방 164개,방 158개,방 153개,방 146개,방 138개,방 131개,방 129개,방 127개,방 117개,방 112개,방 106개,방 97개,방 94개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1224595723/home?entry=pll,달마시안 스타필드 수원점,,2024-03-16 10:05:51,"6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","5,000+","5,000+","5,000+","5,000+","5,000+","4,000+","3,000+","3,000+",,,,,,,,,
,,,,,,,블 476개,블 472개,블 469개,블 467개,블 465개,블 464개,블 461개,블 458개,블 455개,블 451개,블 449개,블 444개,블 441개,블 438개,블 435개,블 427개,블 424개,블 416개,블 385개,블 374개,블 372개,블 364개,블 359개,블 353개,블 334개,블 278개,블 274개,블 261개,블 250개,블 242개,블 242개,블 213개,블 179개,블 130개,블 128개,,,,,,,,,
,,,,,,,방 459개,방 454개,방 497개,방 493개,방 491개,방 486개,방 484개,방 475개,방 472개,방 471개,방 471개,방 467개,방 465개,방 461개,방 463개,방 460개,방 457개,방 457개,방 452개,방 450개,방 443개,방 440개,방 437개,방 434개,방 431개,방 426개,방 420개,방 413개,방 402개,방 391개,방 384개,방 379개,방 375개,방 313개,방 312개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1942967407/home?entry=pll,빠우 스타필드 수원점,,2024-03-16 10:05:28,"2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,800+,800+,700+,600+,500+,500+,,,,,,,,,
,,,,,,,블 365개,블 360개,블 358개,블 355개,블 349개,블 348개,블 342개,블 338개,블 335개,블 330개,블 325개,블 321개,블 320개,블 318개,블 314개,블 312개,블 309개,블 299개,블 291개,블 282개,블 271개,블 266개,블 259개,블 251개,블 244개,블 230개,블 222개,블 209개,블 195개,블 182개,블 170개,블 159개,블 143개,블 125개,블 120개,,,,,,,,,
,,,,,,,"방 1,389개","방 1,379개","방 1,371개","방 1,358개","방 1,347개","방 1,339개","방 1,331개","방 1,319개","방 1,309개","방 1,293개","방 1,284개","방 1,268개","방 1,244개","방 1,231개","방 1,214개","방 1,191개","방 1,171개","방 1,130개","방 1,081개","방 1,036개",방 995개,방 952개,방 914개,방 866개,방 817개,방 762개,방 714개,방 649개,방 606개,방 564개,방 524개,방 489개,방 431개,방 384개,방 367개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1846611199/home?entry=pll,효뜨 스타필드수원점,,2024-03-16 10:00:10,"1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",900+,900+,900+,900+,900+,800+,800+,800+,700+,700+,600+,600+,600+,500+,500+,500+,400+,400+,400+,300+,300+,300+,200+,200+,,,,,,,,,
,,,,,,,블 308개,블 306개,블 304개,블 305개,블 303개,블 298개,블 295개,블 289개,블 286개,블 277개,블 276개,블 271개,블 267개,블 261개,블 258개,블 251개,블 250개,블 235개,블 227개,블 223개,블 210개,블 201개,블 193개,블 185개,블 176개,블 159개,블 155개,블 140개,블 126개,블 112개,블 103개,블 94개,블 83개,블 66개,블 62개,,,,,,,,,
,,,,,,,방 340개,방 336개,방 334개,방 328개,방 324개,방 315개,방 314개,방 311개,방 307개,방 303개,방 298개,방 287개,방 280개,방 274개,방 272개,방 266개,방 263개,방 251개,방 241개,방 235개,방 230개,방 223개,방 215개,방 204개,방 196개,방 188개,방 177개,방 164개,방 153개,방 144개,방 129개,방 117개,방 102개,방 90개,방 85개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1118392741/home?entry=pll,선재 스타필드 수원점,,2024-03-16 09:58:43,"5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","5,000+","4,000+","4,000+","3,000+","3,000+","3,000+","2,000+","2,000+","2,000+","2,000+","1,000+","1,000+",400+,200+,200+,,,,,,,,,
,,,,,,,블 715개,블 711개,블 710개,블 708개,블 706개,블 704개,블 702개,블 698개,블 698개,블 694개,블 692개,블 689개,블 686개,블 685개,블 684개,블 684개,블 681개,블 677개,블 668개,블 661개,블 658개,블 647개,블 618개,블 569개,블 513개,블 457개,블 394개,블 305개,블 244개,블 163개,블 103개,블 51개,블 48개,블 44개,블 40개,,,,,,,,,
,,,,,,,방 296개,방 290개,방 287개,방 278개,방 276개,방 273개,방 271개,방 269개,방 269개,방 261개,방 257개,방 251개,방 247개,방 246개,방 243개,방 238개,방 231개,방 225개,방 215개,방 204개,방 202개,방 192개,방 182개,방 170개,방 163개,방 154개,방 142개,방 138개,방 129개,방 125개,방 120개,방 114개,방 106개,방 94개,방 86개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-16,,,,,,,,,
-----,기본,수원스타필드맛집,https://m.place.naver.com/restaurant/1276341990/home?entry=pll,금금 스타필드 수원점,,2024-03-16 09:58:11,"5,000+","5,000+","5,000+","4,000+","4,000+","4,000+","4,000+","4,000+","4,000+","4,000+","4,000+","4,000+","4,000+","3,000+","3,000+","3,000+","3,000+","3,000+","3,000+","3,000+","3,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","2,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+","1,000+",,,,,,,,,
,,,,,,,블 632개,블 619개,블 611개,블 603개,블 595개,블 585개,블 577개,블 568개,블 562개,블 555개,블 551개,블 531개,블 523개,블 506개,블 497개,블 493개,블 488개,블 471개,블 454개,블 442개,블 419개,블 399개,블 384개,블 368개,블 349개,블 321개,블 294개,블 275개,블 261개,블 227개,블 210개,블 192개,블 162개,블 147개,블 143개,,,,,,,,,
,,,,,,,방 724개,방 712개,방 701개,방 678개,방 669개,방 656개,방 646개,방 633개,방 626개,방 604개,방 598개,방 587개,방 577개,방 566개,방 559개,방 542개,방 530개,방 515개,방 495개,방 479개,방 461개,방 438개,방 412개,방 389개,방 365개,방 349개,방 329개,방 296개,방 279개,방 260개,방 239개,방 217개,방 199개,방 171개,방 162개,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-07,,,,,,,,
-----,기본,남양주맛집,https://m.place.naver.com/restaurant/11638147/home?entry=pll,죽여주는 동치미국수,,2024-03-07 20:37:27,"28,000+","27,000+","27,000+","26,000+","25,000+","25,000+","24,000+","24,000+","23,000+","23,000+","23,000+","23,000+","22,000+","22,000+","22,000+","21,000+","21,000+","19,000+","19,000+","17,000+","17,000+","17,000+","16,000+","16,000+","15,000+","15,000+","15,000+","14,000+","14,000+","13,000+","11,000+","11,000+","10,000+","10,000+","10,000+","10,000+",,,,,,,,
,,,,,,,"블 1,402개","블 1,382개","블 1,370개","블 1,346개","블 1,341개","블 1,321개","블 1,308개","블 1,296개","블 1,278개","블 1,260개","블 1,252개","블 1,249개","블 1,236개","블 1,219개","블 1,208개","블 1,191개","블 1,175개","블 1,144개","블 1,087개","블 1,060개","블 1,052개","블 1,047개","블 1,032개",블 991개,블 954개,블 909개,블 893개,블 840개,블 759개,블 684개,블 634개,블 621개,블 620개,블 615개,블 609개,블 606개,,,,,,,,
,,,,,,,"방 3,641개","방 3,628개","방 3,622개","방 3,608개","방 3,603개","방 3,585개","방 3,583개","방 3,567개","방 3,559개","방 3,551개","방 3,549개","방 3,534개","방 3,522개","방 3,502개","방 3,497개","방 3,483개","방 3,479개","방 3,452개","방 3,425개","방 3,413개","방 3,389개","방 3,352개","방 3,301개","방 3,282개","방 3,272개","방 3,250개","방 3,230개","방 3,196개","방 3,159개","방 3,147개","방 3,114개","방 3,078개","방 3,058개","방 3,041개","방 3,024개","방 3,019개",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-07,,,,,,,,
-----,기본,성수카페,https://m.place.naver.com/restaurant/1251057335/home?entry=pll,비아트 성수,,2024-03-07 20:36:28,"27,000+","26,000+","26,000+","26,000+","26,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","25,000+","24,000+","24,000+","24,000+","24,000+","24,000+","23,000+","23,000+","22,000+","22,000+","22,000+","21,000+","21,000+","21,000+","20,000+","19,000+","18,000+","18,000+",,,,,,,,
,,,,,,,"블 1,074개","블 1,073개","블 1,072개","블 1,075개","블 1,077개","블 1,078개","블 1,079개","블 1,077개","블 1,075개","블 1,074개","블 1,074개","블 1,072개","블 1,072개","블 1,073개","블 1,073개","블 1,070개","블 1,068개","블 1,068개","블 1,023개","블 1,022개","블 1,021개","블 1,025개","블 1,012개",블 976개,블 905개,블 838개,블 802개,블 769개,블 733개,블 716개,블 676개,블 639개,블 641개,블 614개,블 576개,블 550개,,,,,,,,
,,,,,,,방 576개,방 575개,방 574개,방 573개,방 572개,방 571개,방 571개,방 571개,방 570개,방 569개,방 569개,방 566개,방 566개,방 565개,방 565개,방 564개,방 564개,방 563개,방 563개,방 561개,방 561개,방 561개,방 559개,방 558개,방 553개,방 547개,방 542개,방 539개,방 538개,방 530개,방 526개,방 513개,방 508개,방 501개,방 496개,방 496개,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-07,,,,,,,,
-----,기본,성수다이닝,https://m.place.naver.com/restaurant/1383849687/home?entry=pll,리브나,,2024-03-07 14:16:13,"21,000+","21,000+","21,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","20,000+","18,000+","18,000+","18,000+","18,000+","17,000+","17,000+","17,000+","16,000+","16,000+","16,000+","15,000+","15,000+","15,000+","15,000+","15,000+","15,000+","14,000+",,,,,,,,
,,,,,,,블 207개,블 206개,블 206개,블 206개,블 206개,블 206개,블 205개,블 203개,블 201개,블 200개,블 199개,블 198개,블 197개,블 193개,블 193개,블 188개,블 188개,블 185개,블 183개,블 178개,블 178개,블 175개,블 173개,블 170개,블 169개,블 165개,블 165개,블 161개,블 155개,블 150개,블 145개,블 144개,블 141개,블 138개,블 131개,블 128개,,,,,,,,
,,,,,,,방 172개,방 172개,방 172개,방 171개,방 171개,방 171개,방 171개,방 169개,방 169개,방 168개,방 165개,방 165개,방 165개,방 160개,방 160개,방 158개,방 158개,방 156개,방 155개,방 154개,방 152개,방 151개,방 149개,방 148개,방 145개,방 143개,방 143개,방 141개,방 136개,방 133개,방 128개,방 125개,방 124개,방 121개,방 120개,방 116개,,,,,,,,
